Date,City,Cause of Death
12/13/2005,Hotel Posada Pablo De Tarso -  San Patricio Melaque -  Jalisco -  Mexico,Other Accident
12/15/2005,Km 18.5 Highway 15 -  Between Vicam And Cuidad Obregon In Cajeme -  Sonora -  Mexico,Veh. Accident-Auto
12/16/2005,At Sea Off Of Veracruz -  Mexico,Maritime Accident
12/16/2005,Monterrey-laredo Highway Km .45+500 -  Clenega De Flores -  Nuevo Leon -  Mexico,Veh. Accident-Auto
12/17/2005,Highway 15 -  Km 185 Hermosillo-guaymas -  Sonora -  Mexico,Veh. Accident-Auto
12/19/2005,Saltillo-mexico Highway Km 90 -  Caohuila -  Mexico,Veh. Accident-Auto
12/20/2005,Ixtlan -  Oaxaca -  Mexico,Veh. Accident-Auto
12/20/2005,Nogales -  Sonora -  Mexico,Drug-Related
12/22/2005,La Concepcion Hospital -  Saltillo -  Coahuila -  Mexico,Veh. Accident-Auto
12/23/2005,Magdalena -  Sonora -  Mexico,Veh. Accident-Auto
12/25/2005,Navojoa -  Sonora -  Mexico,Veh. Accident-Auto
12/26/2005,Coral Hotel And Marina -  Ensenada -  Baja California Norte -  Mexico,Drowning
12/27/2005,Tijuana -  Baja California Norte -  Mexico,Homicide
12/27/2005,Todos Santos -  Baja California Sur -  Mexico,Veh. Accident-Auto
12/28/2005,Km 107+500 -  San Jose Del Cabo-los Barriles Highway -  Baja California Sur -  Mexico,Veh. Accident-Motorcycle
12/28/2005,Mazatlan -  Sinaloa -  Mexico,Veh. Accident-Auto
12/31/2005,Imuris -  Sonora -  Mexico,Veh. Accident-Auto
12/31/2005,Moctezuma -  Sonora -  Mexico,Veh. Accident-Auto
12/31/2005,Nuevo Leon -  Nuevo Leon -  Mexico,Veh. Accident-Auto
01/01/2006,Tototlan -  Jalisco -  Mexico,Veh. Accident-Pedestr
01/02/2006,Matehuala -  San Luis Potosi -  Mexico,Veh. Accident-Auto
01/04/2006,Cozumel -  Quintana Roo -  Mexico,Homicide
01/04/2006,Escuinapa -  Sinaloa -  Mexico,Veh. Accident-Auto
01/04/2006,Jiutepec -  Moreles -  Mexico,Drowning
01/05/2006,Valladolid -  Yucatan -  Mexico,Other Accident
01/05/2006,Zacatecas -  Zacatecas -  Mexico,Veh. Accident-Auto
01/06/2006,Caborca -  Sonora -  Mexico.,Veh. Accident-Auto
01/09/2006,San Luis Potosi -  San Luis Potosi -  Mexico,Veh. Accident-Auto
01/10/2006,Empalme -  Sonora -  Mexico,Veh. Accident-Motorcycle
01/11/2006,Hermosillo -  Sonora -  Mexico,Veh. Accident-Auto
01/11/2006,Mazatlan -  Sinaloa -  Mexico,Suicide
01/12/2006,San Pedro Pochutla -  Oaxaca -  Mexico,Drowning
01/14/2006,Guadalajara -  Jalisco -  Mexico,Veh. Accident-Auto
01/18/2006,San Luis Potosi -  San Luis Potosi -  Mexico,Other Accident
01/19/2006,Guadalajara -  Jalisco -  Mexico,Veh. Accident-Auto
01/20/2006,Rosarito -  Baja California Norte -  Mexico,Suicide
01/21/2006,Nahuatzen -  Michoacan -  Mexico,Suicide
01/21/2006,Teloloapan -  Guerrero -  Mexico,Veh. Accident-Auto
01/24/2006,Guadalajara -  Jalisco -  Mexico,Veh. Accident-Auto
01/24/2006,Los Cabos -  Baja California Sur -  Mexico,Drowning
01/25/2006,Rosarito -  Baja California Norte -  Mexico,Suicide
01/25/2006,Tijuana -  Baja California Norte -  Mexico,Veh. Accident-Auto
01/28/2006,Mexicali -  Baja California Norte -  Mexico,Veh. Accident-Auto
01/29/2006,Guadalupe -  Nuevo Leon -  Mexico,Homicide
01/30/2006,Toluca-mexico Highway -  Estado De Mexico -  Mexico,Veh. Accident-Auto
02/02/2006,Tijuana -  Baja California Norte -  Mexico,Homicide
02/08/2006,Tijuana -  Baja California Norte -  Mexico,Homicide
02/09/2006,San Ignacio Rio Muerto -  Sonora -  Mexico,Veh. Accident-Auto
02/12/2006,La Peita Da Jaltamba -  Nayarit -  Mexico,Veh. Accident-Motorcycle
02/20/2006,Enc. De Diaz Highway -  Jalisco -  Mexico,Veh. Accident-Auto
02/20/2006,Playa Del Carmen -  Quintana Roo -  Mexico,Veh. Accident-Pedestrian
02/21/2006,Rosarito -  Baja California Norte -  Mexico,Veh. Accident-Auto
02/21/2006,Tijuana -  Baja California Norte -  Mexico,Homicide
02/23/2006,Juchipila -  Zacatecas -  Mexico,Drug-Related
02/23/2006,Los Cabos -  Baja California Sur -  Mexico,Veh. Accident-Auto
02/24/2006,San Quintin -  Baja California Norte -  Mexico,Suicide
02/28/2006,Loma Bonita Ejidal -  Tlaquepaque -  Jalisco -  Mexico,Suicide
03/01/2006,Chetumal -  Quintana Roo -  Mexico,Drowning
03/01/2006,Ciudad Juarez -  Chihuahua -  Mexico,Drug-Related
03/02/2006,Puerto Vallarta -  Jalisco -  Mexico,Suicide
03/04/2006,Tampico -  Tamaulipas -  Mexico,Suicide
03/07/2006,Rancho Santa Fe -  Encarnacion De Diaz -  Jalisco -  Mexico,Drowning
03/09/2006,Queretaro -  Queretaro -  Mexico,Homicide
03/10/2006,Puerto Penasco -  Sonora -  Mexico,Veh. Accident-Motorcycle
03/11/2006,San Felipe -  Baja California Norte -  Mexico,Veh. Accident-Motorcycle
03/13/2006,Guadalajara -  Jalisco -  Mexico,Veh. Accident-Motorcycle
03/18/2006,Cibuta/imuris -  Sonora -  Mexico,Veh. Accident-Auto
03/19/2006,Km 47 -  Gomez Palacio-ceballos Highway -  Durango -  Mexico,Veh. Accident-Auto
03/19/2006,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
03/19/2006,Rosarito -  Baja California Norte -  Mexico,Drug-Related
03/22/2006,Morelia -  Michoacan -  Mexico,Veh. Accident-Auto
03/24/2006,Ensenada -  Baja California Norte -  Mexico,Homicide
03/27/2006,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
04/01/2006,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
04/03/2006,Nogales -  Sonora -  Mexico,Suicide
04/08/2006,Escobedo -  Nuevo Leon -  Mexico,Veh. Accident
04/08/2006,Hermosillo -  Sonora -  Mexico,Veh. Accident-Auto
04/09/2006,Imuris -  Sonora -  Mexico,Veh. Accident-Auto
04/09/2006,Nongales -  Sonora -  Mexico,Veh. Accident-Auto
04/09/2006,San Felipe -  Baja California Norte -  Mexico,Veh. Accident-Auto
04/10/2006,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
04/10/2006,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
04/11/2006,Bahia De Banderas -  Nayarit -  Mexico,Suicide
04/12/2006,Higuera Blanca -  Nayarit -  Mexico,Drowning
04/14/2006,Playa Del Carmen -  Quintana Ree -  Mexico,Drowning
04/15/2006,Puerto Penasco -  Sonora -  Mexico,Veh. Accident
04/17/2006,Quintana Roo -  Mexico,Drowning
04/19/2006,Carreteras Anahuac Y Mex-dos -  Nuevo Laredo -  Tamaulipas -  Mexico,Veh. Accident-Auto
04/19/2006,Nuevo Leon -  Tamaulipas -  Mexico,Veh. Accident-Auto
04/19/2006,Puerto Vallarta -  Jalisco -  Mexico,Homicide
04/28/2006,Tijuana -  Baja California Norte -  Mexico,Homicide
04/29/2006,Cerralvo -  Nuevo Leon -  Mexico,Veh. Accident-Auto
04/30/2006,Ensenada -  Baja California Norte -  Mexico,Veh. Accident-Auto
05/07/2006,Tecoman -  Colima -  Mexico,Suicide
05/08/2006,La Paz -  Baja California Sur -  Mexico,Veh. Accident-Auto
05/09/2006,Carbo -  Sonora -  Mexico,Veh. Accident-Auto
05/12/2006,Valladolid -  Yucatan -  Mexico,Veh. Accident-Auto
05/14/2006,Los Mochis -  Sinaloa -  Mexico,Veh. Accident-Auto
05/14/2006,San Felipe -  Baja California Norte -  Mexico,Veh. Accident-Auto
05/17/2006,Guerrero Negro -  Baja California Sur -  Mexico,Veh. Accident-Auto
05/18/2006,Tijuana -  Baja California Norte -  Mexico,Homicide
05/20/2006,Mexicali -  Baja California Norte -  Mexico,Homicide
05/22/2006,Playa Del Carmen -  Quintana Roo -  Mexico,Veh. Accident-Auto
05/25/2006,Ilsa Mujreres -  Quintana Roo -  Mexico,Drowning
05/27/2006,Puerto Vallarta -  Jalisco -  Mexico,Suicide
05/29/2006,Tecate -  Baja California Norte -  Mexico,Homicide
06/01/2006,Ensendada -  Baja California Norte -  Mexico,Suicide
06/02/2006,San Jose Del Cabo -  Baja California Sur -  Mexico,Drowning
06/03/2006,Nuevo Laredo-piedras Negras Highway At Kilometer 34 -  Tamaulipas -  Mexico,Veh. Accident-Auto
06/04/2006,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
06/08/2006,Tula -  Hidalgo -  Mexico,Homicide
06/12/2006,Ensenada -  Baja California -  Mexico,Veh. Accident-Pedestrian
06/16/2006,Salahua -  Manzanillo -  Cotima -  Mexico,Veh. Accident-Pedestrian
06/21/2006,Cancun -  Quintana Roo -  Mexico   ,Other Accid.-Fall
06/24/2006,Km. 91 Carretera Tecate-ensenada -  baja California Norte -  Mexico  ,Veh. Accident-Auto
07/03/2006,Beach Of Cerro -  El Indio -  Mexico,Other Accident
07/03/2006,Sanatorio La Luz -  Veracruz -  Mexico,Other Accident
07/04/2006,Agualeguas -  Nuevo Leon -  Mexico,Homicide
07/04/2006,Tijuana -  Baja California -  Mexico,Homicide
07/06/2006,Vista Hermosa Ciuadad Juarez -  Mexico,Drowning
07/07/2006,Bahia De Kino Sonora -  Mexico,Other Accident
07/07/2006,Cabo San Lucas -  Baja California Sur -  Mexico.,Drowning
07/08/2006,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
07/09/2006,Cancun - qunitana Roo -  Mexico,Veh. Accident-Auto
07/09/2006,Km 92+600 Hwy -  Ciudad Juarez -  Chihuahua -  Mexico,Veh. Accident-Auto
07/09/2006,Km 92+600 Hwy -  Ciudad Juarez -  Chihuahua -  Mexico,Veh. Accident-Auto
07/09/2006,San Pedro Cholula -  Pueblo -  Mexico,Suicide
07/10/2006,Cosamaloapan -  Veracruz -  Mexico,Homicide
07/11/2006,Rio Verde -  San Luis Potosi -  Mexico,Veh. Accident-Auto
07/12/2006,Hermosillo -  Sonora -  Mexico,Veh. Accident-Auto
07/12/2006,Playa Del Mar -  Quintana Roo -  Mexico,Drug-Related
07/12/2006,Tijuana -  Baja Califonia -  Mexico,Homicide
07/13/2006,Cabo Sn Lucas -  Baja California -  Mexico,Drowning
07/15/2006,Ecatopac -  Estado De Mexico,Homicide
07/15/2006,Km 182.6 Guaymas -  Hermosillo -  Sonora -  Mexico,Veh. Accident-Auto
07/15/2006,Km 182.6 Guaymas -  Hermosillo -  Sonora -  Mexico,Veh. Accident-Auto
07/15/2006,Tecate -  Baja California -  Mexico,Veh. Accident-Motorcycle
07/15/2006,Tijuana -  Baja California -  Mexico,Veh. Accident-Auto
07/17/2006,Ciudad Obregon -  Mexico,Veh. Accident-Auto
07/17/2006,Km 26.45 Hwy 15,Veh. Accident-Auto
07/19/2006,Isla Mujeres -  Quintana Roo -  Mexico,Drowning
07/20/2006,Km 159+ Parral Hwy Rodeo -  Durango -  Mexico,Veh. Accident-Auto
07/21/2006,Bucerias -  Nayarit -  Mexico,Other Accident
07/21/2006,Nuevo Leon -  Mexico,Veh. Accident-Auto
07/22/2006,Guadalajara Jal. -  Mexico,Other Accident
07/26/2006,Morelia -  Michoacan -  Mexico,Homicide
07/30/2006,Boulevard Benito -  Peurto Penasco -  Mexico,Veh. Accident-Auto
07/30/2006,Km46+300 -  Sonoyto -  Sonora -  Mexico,Veh. Accident-Auto
07/30/2006,Km46+300 -  Sonoyto -  Sonora -  Mexico,Veh. Accident-Auto
07/30/2006,Km46+300 -  Sonoyto -  Sonora -  Mexico,Veh. Accident-Auto
07/30/2006,Km46+300 -  Sonoyto -  Sonora -  Mexico,Veh. Accident-Auto
07/30/2006,Km46+300 -  Sonoyto -  Sonora -  Mexico,Veh. Accident-Auto
08/05/2006,Ciudad Juarez -  Chihuahua -  Mexico,Veh. Accident-Auto
08/05/2006,Pedro Rosales De Leon Street -  Ciudad Juarez -  Mexico,Veh. Accident-Auto
08/05/2006,Rio Bravo -  Tamaulipas -  Mexico,Veh. Accident-Auto
08/08/2006,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
08/08/2006,Tijuana -  Baja California -  Mexico,Suicide
08/09/2006,Cancun Quintana Roo -  Mexico,Drowning
08/10/2006,La Campina -  Culiacan -  Sinaloa -  Mexico,Veh. Accident-Motorcycle
08/10/2006,Municipio Jose Azueta -  Ixtlan -  Oaxaca -  Mexico,Drowning
08/12/2006,Puerto Morelos -  Quintana Roo -  Mexico,Drowning
08/13/2006,Huasabas -  Sonora -  Mexico,Veh. Accident-Auto
08/22/2006,57 Hwy -  San Rafael -  Galena -  Nuevo Laredo -  Mexico,Veh. Accident-Auto
08/22/2006,Hwy57 -  Galeana -  Nuevo Lardo -  Mexico,Veh. Accident-Auto
08/22/2006,San Quintin -  Baja California -  Mexico,Homicide
08/25/2006,Ensenada -  Baja California -  Mexico,Homicide
08/25/2006,Puerto Palomas -  Chihuahua -  Mexico,Homicide
08/27/2006,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
08/27/2006,Tijuana -  Baja California -  Mexico,Homicide
09/02/2006,Mexico City -  Mexico,Homicide
09/03/2006,Mulege -  Baja California Sur -  Mexico,Drowning
09/03/2006,Tijuana -  Baja California -  Mexico,Homicide
09/04/2006,Tijuana -  Baja California -  Mexico,Homicide
09/05/2006,Cancun -  Quintana Roo -  Mexico,Suicide
09/06/2006,Cancun -  Quintana Roo -  Mexico,Drowning
09/08/2006,Ensenada -  Baja California -  Mexico,Air Accident
09/08/2006,Ensenada -  Baja California -  Mexico,Air Accident
09/08/2006,Ensenada -  Baja California -  Mexico,Air Accident
09/08/2006,Ensenada -  Baja California -  Mexico,Air Accident
09/08/2006,Ensenada -  Baja California -  Mexico,Air Accident
09/08/2006,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
09/10/2006,Rosarito -  Baja California Norte -  Mexico,Homicide
09/13/2006,Chihuahua -  Chihuahua -  Mexico,Veh. Accident-Auto
09/14/2006,Tijuana -  Baja California -  Mexico,Homicide
09/20/2006,Tijuana -  Baja California -  Mexico,Homicide
09/25/2006,Km 56+500 Carretera Esenica -  Rosarito -  Tijuana -  Baja California -  Mexico,Veh. Accident-Auto
09/28/2006,Tijuana -  Baja California -  Mexico,Suicide
10/01/2006,Nogales -  Sonora -  Mexico,Veh. Accident-Auto
10/04/2006,Km 106 Hwy Los Mochis-navajo-huatabambo -  Sonora -  Mexico,Veh. Accident-Auto
10/04/2006,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
10/11/2006,Baja California Sur -  Mexico,Drowning
10/13/2006,Ajijic -  Chapala -  Jalisco -  Mexico,Homicide
10/14/2006,San Felipe -  Baja California Norte -  Mexico,Veh. Accident-Auto
10/17/2006,Camichin De Juaja Frwy -  Nayarit -  Mexico,Veh. Accident-Bus
10/22/2006,Km 50 -  Mexicali -  Baja California -  Mexico,Veh. Accident-Motorcycle
10/22/2006,Mexicali -  Baja California -  Mexico,Veh. Accident-Motorcycle
10/23/2006,Cabo San Lucas -  Baja California Sur -  Mexico.,Drowning
10/27/2006,Cozumel -  Quintana Roo -  Mexico,Drowning
10/27/2006,Santa Lucia Del Camino -  Oazaca -  Mexico,Homicide
10/28/2006,Rosarito -  Baja California Norte -  Mexico,Veh. Accident-Auto
10/31/2006,Cancun -  Quintana Roo -  Mexico,Drowning
11/09/2006,Bahia De Kino Sonora -  Mexico,Suicide
11/10/2006,Port Of Entry Lukeville -  Lukeville -  Az,Veh. Accident-Motorcycle
11/12/2006,Playa Armenta -  Mulege Baja California,Homicide
11/20/2006,Barrio Tequisquiapan - san Luis Potosi -  Mexico,Veh. Accident-Auto
11/26/2006,Los Ramone -  Nuevo Laredo -  Mexico,Veh. Accident-Auto
12/03/2006,Bacum -  Sonora Mexico,Veh. Accident-Auto
12/21/2006,Universitario Hospital -  Mexico,Veh. Accident-Auto
12/23/2006,Km 000+050 -  National Haighway 57-d -  Mexico,Veh. Accident-Auto
12/23/2006,Mexico City -  Mexico,Veh. Accident-Auto
12/24/2006,Mexico City -  Mexico,Suicide
12/29/2006,Carretera #15 Mexico- Nogales Sonora Km 176+350,Veh. Accident-Auto
12/30/2006,Blvd. Lazaro Cadenas -  Mexico,Veh. Accident-Pedestrian
12/30/2006,Cerro Tatkawi,Other Accident
01/02/2007,Alamos -  Sonora,Suicide
01/02/2007,Baja California Mexico,Suicide
01/02/2007,Nueva Esmeralda -  Alamos -  Sonora,Suicide
01/02/2007,Salamanca -  Gto -  Mexico,Veh. Accident-Auto
01/02/2007,Tijuana -  Baja California -  Mexico,Homicide
01/03/2007,Morelia -  Mich. -  Mexico,Other Accident
01/04/2007,Km 103 + 900 Carretera Empalme-vicam -  Empalme -  Sonora,Veh. Accident-Auto
01/04/2007,Km 103 + 900 Carretera Empalme-vicam -  Empalme -  Sonora,Veh. Accident-Auto
01/04/2007,Km 103 + 900 Carretera Empalme-vicam -  Empalme -  Sonora,Veh. Accident-Auto
01/04/2007,Semeson -  Calle 12 Avenida 7-8 -  Guaymas -  Sonora,Veh. Accident-Auto
01/05/2007,Los Barriles -  Baja California,Other Accident
01/05/2007,Tijuana -  Baja California,Homicide
01/06/2007,Highway 57 Santa Maria Del Rio -  San Luis Potosi,Veh. Accident-Auto
01/06/2007,Vinorama Drain -  Ejido San Miguel Ahoe -  Sinola,Homicide
01/07/2007,Cancun -  Quintana Roo -  Mexico,Drowning-Pool
01/07/2007,Cueravaca -  Mor -  Mexico,Suicide
01/10/2007, rancho La Carrera -  Zapotlanejo -  Jalisco,Air Accident
01/11/2007,Carretera Federal 90 Canal De Coria -  Ira Puato -  Gto,Veh. Accident-Auto
01/12/2007,Kilometro 116 + 600 Carretera 85 Mexico-laredo -  Sabinas Hidalgo -  Nuevo Leon,Veh. Accident-Auto
01/16/2007,Nuevo Laredo -  Tamaulipas,Veh. Accident-Pedestrian
01/21/2007,Ciudad Juarez -  Chihuahua,Execution
01/24/2007,Bahia Kino -  Sanora -  Mexico,Suicide
02/02/2007,Jalisco -  Mexico,Other Accident
02/04/2007,Puerto Penasco -  Sonora,Drug-Related
02/08/2007, km 18 Cerrito De Pescadores -  Venustiano -  Carranza Mich.,Veh. Accident-Auto
02/11/2007,International Hwy -  Santa Ana -  Sonora,Veh. Accident-Auto
02/15/2007,Cozumel -  Qunitana Roo -  Mexico,Drowning
02/15/2007,Tijuana -  Baja California -  Mexico,Homicide
02/18/2007,Puerto Penasco -  Sonora,Veh. Accident-Auto
02/19/2007,Puerto Vallarta -  Jalisco,Other Accident
02/24/2007,Nuevo Laredo -  Tamaulipas,Homicide
02/26/2007,Ciudad Juarez -  Chihuahua,Veh. Accident-Motorcycle
03/01/2007,San Miguel De Allende -  Gto -  Mexico,Suicide
03/04/2007,Mazatlan -  Sinaloa,Homicide
03/04/2007,Monterrey-saltillo Hwy -  Libramiento Noreste -  Santa Catarina -  Nuevo Leon,Veh. Accident-Auto
03/04/2007,Reynosa -  Tamaulipas,Veh. Accident-Motorcycle
03/08/2007,Carretera Constriction-la Paz Km 135 -  Ciudad Contitucion -  Baja California Sur ,Veh. Accident-Auto
03/08/2007,Cozumel -  Qunitana Roo -  Mexico,Drowning
03/10/2007,San Luis Rio Colorado -  Sonora ,Homicide
03/16/2007,Mazatlan -  Sinaloa,Veh. Accident-Auto
03/17/2007,Rivera Maya -  Quintana Roo -  Mexico,Veh. Accid
03/18/2007,Km 14 Carr Rosa De Castillo -  Cadereyta -  Qro ,Veh. Accident-Auto
03/18/2007,Sonoyta -  Sonora -  Mexico,Veh. Accident-Auto
03/18/2007,Tijuana -  Baja California -  Mexico,Homicide
03/19/2007,Puente Grande -  Tonala Jalisco,Other Accident
03/19/2007,Riviera May -  Quintana Roo,Drowning - Ocean
03/21/2007,Akumal -  Qunitana Roo,Drowning
03/27/2007,Chihuahua -  Mexico,Execution
03/29/2007,Carretera Tamipico-mante Km 62-100 -  Altamira -  Tamps,Veh. Accident-Auto
03/30/2007, freeway Guadalajara-melaque -  Mezquitan -  Autlan -  Jalisco,Veh. Accident-Auto
04/02/2007,Cancun -  Quintana Roo,Drowning - Pool
04/02/2007, arivechi Hermosillo Hwy -  Hermosillo -  Sonora -  Mexico,Veh. Accident-Auto
04/04/2007,Km 80-100 Hermosillo-nogales Hwy -  Hermosillo -  Sonora,Veh. Accident-Auto
04/04/2007,San Jose Iturbide -  Mexico,Suicide
04/04/2007,Veracruz Ver. -  Mexico,Suicide
04/05/2007,Guadalajara -  Jalisco,Homicide
04/05/2007,Guasave -  Sinaloa,Homicide
04/05/2007,Guasave -  Sinaloa,Homicide
04/08/2007,El Salado -  Municipio De Culiacan -  Sinaloa -  Mexico,Homicide
04/14/2007,Guerrero Negro -  Baja California Sur,Veh. Accident-Auto
04/14/2007,Riviera Maya -  Quintana Roo,Drowning - Pool 
04/20/2007,Freeway San Marcos-amatlan De Ca As  -  Km 2 -  San Marcos -  Jalisco,Veh. Accident-Auto
04/21/2007,Pedregal Playita - Carretera Tijuana- Ensenada -  Baja California,Drowning - Ocean
04/29/2007,Valle De Palmas -  Tecate -  Baja California,Veh. Accident-Motorcycle
05/01/2007,Hwy 16 Hermosillo-la Colorada Km 9 -  Hermosillo -  Sonora,Veh. Accident-Auto
05/01/2007,Playa Del Carmen -  Qunitana Roo,Drowning - Ocean
05/03/2007,Baja California -  Mexico,Homicide
05/05/2007,Puerto Penasco -  Sonora -  Mexico,Suicide
05/07/2007,Colotlan -  Jalisco -  Sonora -  Mexico,Veh. Accident-Auto
05/07/2007,Jerez - zacatecas -  Mexico,Veh. Accident-Auto
05/07/2007,Navojoa -  Sonora -  Mexico,Veh. Accident-Auto
05/10/2007,Puebla -  Mexico,Veh. Accident-Auto
05/10/2007,San Felipe -  Baja California -  Mexico,Homicide
05/14/2007,Nuevo Laredo -  Tamaulipas -  Mexico,Suicide
05/17/2007,Col Nueva Banquetes -  La Piedad -  Mich -  Mexico,Suicide
05/17/2007,Guadalajara -  Jalisco -  Mexico,Other Accident
05/17/2007,Tulum -  Quintana Roo,Drowning
05/19/2007,Hwy 15 Hermosillo-guaymas Km 214+50 -  Hermosillo -  Sonora -  Mexico,Veh. Accident-Auto
05/19/2007,Hwy 15 Hermosillo-guaymas Km 214+50 -  Hermosillo -  Sonora -  Mexico,Veh. Accident-Auto
05/20/2007,Isla Benedicto -  Mexican Pacific -  Mexico,Other Accident
05/20/2007,Mulege -  Baja California -  Mexico,Veh. Accident-Auto
05/23/2007,San Jose Del Cabo -  Baja California Sur -  Mexico,Drowning -Ocean
05/25/2007,Carretera Monterrey-monclova In Salinas Victoria -  N.l. -  Mexico,Veh. Accident-Auto
05/25/2007,Hwy 15 Hermosillo-guaymas Km 230 -  Hermosillo -  Sonora -  Mexico,Veh. Accident-Auto
05/26/2007,Calle Simon Morua -  Puerto Penasco -  Sonora -  Mexico,Veh. Accident-Auto
05/30/2007,San Andres Tototepec -  Mexico -  D.f.,Homicide
06/02/2007,Autopista Tiuana-ensenada Km 63 -  Rosarito -  Baja California,Veh. Accident-Auto
06/02/2007,Carretera Tijuana-ensenada Km 63 -  Rosarito -  Baja California,Veh. Accident-Auto
06/02/2007,Tijuana - Ensenada Highway Km 43+800 -  Rosarito -  Baja California,Veh. Accident-Auto
06/02/2007, highway Tijuana-ensenada Km 43+800 -  Rosarito -  Baja California,Veh. Accident-Auto
06/03/2007,Playa Bagdad -  Matamoros -  Tamaulipas,Drowning - Ocean 
06/03/2007,Sierra De San Pedro Matir -  Ensenada -  Baja California,Veh. Accident-Auto
06/05/2007,Tijuana -  Baja California -  Mexico,Suicide
06/07/2007,Ciudad Morelos -  Baja California -  Mexico,Veh. Accident-Auto
06/10/2007,San Miguel De Allende -  Gto -  Mexico.,Suicide
06/10/2007,Tijuana -  Baja California -  Mexico,Suicide
06/12/2007,Mazatlan -  Sinaloa -  Mexico,Homicide
06/14/2007,Punta Final -  Baja California -  Mexico,Air Accident
06/14/2007, punta Final -  Baja California -  Mexico,Air Accident
06/18/2007,Apozol -  Zacatecas -  Mexico ,Drowning-POOL
06/18/2007,Tijuana -  Baja California -  Mexico,Veh. Accident-Auto
06/18/2007, parral-durango Highway -  La Zarca -  Durango -  Mexico,Veh. Accident-Auto
06/20/2007,Cancun Quintana Roo -  Mexico,Drowning
06/21/2007,Km 22 Hermosillo-b. Kino Road -  Hermosillo -  Sonora -  Mexico,Veh. Accident-Auto
06/24/2007,Magdalena -  Sonora -  Mexico,Homicide
06/24/2007,Magdalena -  Sonora -  Mexico,Homicide
06/24/2007,Merida -  Yucatan -  Mexico,Drug-Related
06/24/2007,Puerto Penasco -  Sonora -  Mexico,Drowning
06/28/2007,Playas De Tijuana -  Baja California -  Mexico,Homicide
06/28/2007,Playas De Tijuana -  Baja California -  Mexico,Homicide
07/01/2007,Tijuana -  Baja -  California -  Mexico,Suicide
07/03/2007,Ejido Villa Jesus Maria -  Baja California -  Mexico,Veh. Accid-Motorcy.
07/03/2007,Playa Blanca -  Zihuatanejo -  Mexico,Drowning
07/04/2007,Lapaz -  Baja California Sur -  Mexico,Suicide
07/04/2007,Zapopan -  Jalisco -  Mexico,Veh. Accid-Auto
07/05/2007,La Paz -  Baja California Sur -  Mexico,Suicide
07/06/2007,Baja California -  Mexico,Drowning
07/08/2007,86 Km  Chihuahua- Ciudad Juarez Hwy -  Chihuahua -  Mexico,Veh. Accid-Bus
07/09/2007,Hermosillo -  Sonora -  Mexico,Veh. Accid-Auto
07/09/2007,Los Muertos Beach -  Puerto Vallarta -  Jalisco -  Mexico,Drowning
07/10/2007,Hermosillo -  Sonora -  Mexico,Veh. Accid-Auto
07/10/2007,Pacific Ocean -  Puerto Escondido -  Oax -  Mexico,DROWNING-Ocean
07/10/2007,Tijuana -  Baja California -  Mexico,Suicide
07/12/2007,Monterrey-nuevo Laredo Highway -  Escobedo -  Nuevo Leon,Veh. Accid-Auto
07/13/2007,Chapala-guadaljara Freeway -  Jalisco -  Mexico,Veh. Accid-Auto
07/14/2007,Cozumel -  Quintana Roo -  Mexico,Drowning
07/14/2007,Monterrey -  Nuevo Leon -  Mexico,Veh. Accid-Auto
07/14/2007,Rio Bravo-reynosa Highway -  Reynosa -  Tamaulipas -  Mexico,Veh. Accid-Pedestr.
07/15/2007,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
07/15/2007,Piedras Negras Highway -  Villa Hidalgo -  San Luis Potosi -  Mexico,Veh. Accid-Auto
07/16/2007,Abasolo S/n Col Centro -  Agamacutiro -  Mich. -  Mexico,Other Accident
07/16/2007,Playa Del Carmen -  Quintana Roo -  Mexico,Drowning-POOL
07/17/2007,Hwy 15 Km. 138-400 Navojoa-los Mochis -  Navojoa -  Sonora -  Mexico,Veh. Accid-Auto
07/18/2007,Carretera Estatal 4 -  Colonia Carranza -  Valle De Mexicali -  Baja California -  Mexico,Veh. Accid-Pedestr.
07/19/2007,Hwy 15 Km. 209 Hermosillo-guaymas -  Hermosillo -  Sonora -  Mexico,Veh. Accid-Auto
07/20/2007,San Luis De La Paz -  Gto -  Mexico,Other Accident
07/21/2007,Carretera 57 -  Km 89 -  Tramo Slp-matehuala -  Guadalcazar Slp -  Mexico,Veh. Accid-Auto
07/21/2007,Km 89 -  Highway 57 -  Slp-matehuala Stretch -  Guadalcazar -  Mexico,Veh. Accid-Auto
07/22/2007,Las Playas -  Acapulco -  Mexico,Other Accident
07/23/2007,Puerto Escondido -  Mexico,Other Accident
